1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf
1795,0.0,2.0,3,0,1,1795,895,2007.0,1795,4,9986,75.0,428.0,49,5,8,1795,2006,2007,False,True,False
796,0.0,2.0,1,0,1,796,0,0.0,796,3,3636,40.0,0.0,0,4,4,796,1922,1950,True,False,False
774,0.0,3.0,1,544,3,0,0,0.0,774,4,4270,70.0,0.0,0,6,3,544,1931,2006,True,False,False
816,0.0,3.0,1,641,5,175,264,1982.0,816,4,6600,60.0,0.0,0,9,5,816,1982,2008,False,False,True
1584,1208.0,3.0,1,493,2,1017,520,1920.0,2792,3,10440,60.0,0.0,547,7,6,1510,1920,1950,False,False,True
955,0.0,3.0,1,0,1,935,462,1998.0,1632,3,9084,63.0,0.0,28,5,7,935,1998,1998,False,False,False
1588,0.0,3.0,3,0,1,1588,825,2006.0,1588,4,10000,85.0,410.0,45,5,8,1588,2006,2006,True,False,False
954,0.0,3.0,3,483,5,428,576,1976.0,954,3,10780,55.0,0.0,0,5,5,911,1976,1976,False,False,True
816,0.0,2.0,2,690,5,126,288,1958.0,816,3,8877,67.0,0.0,0,6,4,816,1938,1958,False,False,True
803,557.0,2.0,1,0,1,803,297,1951.0,1360,4,7200,60.0,0.0,65,6,5,803,1938,1995,True,False,False
765,600.0,3.0,1,765,2,0,440,1970.0,1365,3,2368,24.0,312.0,36,6,5,765,1970,1970,False,False,True
1334,0.0,2.0,1,686,5,664,630,1977.0,1334,3,9650,80.0,360.0,16,5,6,1350,1977,1977,False,True,False
1656,0.0,4.0,1,0,1,1656,506,1973.0,1656,3,9246,87.0,564.0,211,5,5,1656,1973,1973,False,False,True
693,0.0,2.0,1,0,0,693,0,0.0,693,2,4118,153.0,0.0,20,4,4,693,1941,1950,True,False,False
920,941.0,3.0,1,700,6,216,492,2002.0,1861,4,13450,95.0,0.0,91,5,7,916,2002,2002,False,True,False
864,0.0,3.0,2,360,3,504,288,1972.0,864,3,9560,120.0,0.0,0,7,5,864,1972,1972,False,True,False
872,0.0,3.0,1,0,1,858,480,1974.0,872,3,8294,70.0,0.0,0,5,4,858,1971,1971,False,False,True
1114,0.0,3.0,1,814,6,300,576,2004.0,1114,4,13695,66.0,0.0,78,5,6,1114,2003,2004,False,False,True
1284,885.0,3.0,1,0,0,1284,647,2002.0,2169,4,9375,69.0,149.0,87,5,8,1284,2002,2002,False,True,False
1172,741.0,3.0,1,0,1,896,342,1929.0,1913,3,7558,57.0,0.0,0,6,6,896,1928,1950,True,False,False
728,728.0,3.0,1,0,1,728,440,2006.0,1456,4,11103,85.0,0.0,0,5,7,728,2006,2006,False,False,False
960,0.0,2.0,1,250,5,710,308,1997.0,960,2,6000,50.0,0.0,0,4,4,960,1920,1950,False,False,True
2156,0.0,3.0,1,297,4,1203,508,1968.0,2156,3,20781,69.0,0.0,80,7,7,1568,1968,2003,False,True,False
1776,0.0,3.0,4,80,6,1652,712,2006.0,1776,4,15306,93.0,100.0,0,5,8,1732,2006,2007,False,False,False
1494,0.0,3.0,4,1443,6,39,514,1998.0,1494,4,16196,69.0,0.0,25,5,7,1482,1998,1998,False,True,False
938,1215.0,4.0,1,259,2,425,0,0.0,2358,3,5250,50.0,0.0,54,5,8,684,1872,1987,True,False,False
1338,1296.0,6.0,1,500,2,748,968,1969.0,2634,3,11643,91.0,368.0,0,5,5,1248,1969,1969,True,False,False
858,858.0,4.0,1,319,3,539,490,1962.0,1716,3,9247,70.0,318.0,84,6,6,858,1962,1962,False,False,False
786,390.0,2.0,1,0,1,698,624,1999.0,1176,3,6000,50.0,0.0,0,9,6,698,1937,2000,False,False,True
2053,1185.0,4.0,3,816,0,1217,666,1996.0,3238,4,14720,56.0,579.0,86,5,8,2033,1995,1996,False,False,False
992,873.0,3.0,1,735,6,257,839,2000.0,1865,4,10316,69.0,0.0,184,5,7,992,2000,2000,True,False,False
1222,698.0,4.0,1,0,1,570,487,1968.0,1920,4,10192,102.0,143.0,98,6,7,570,1968,1992,False,True,False
892,0.0,3.0,1,340,3,524,264,1966.0,892,3,9477,69.0,65.0,0,5,5,864,1966,1966,False,True,False
1078,0.0,3.0,1,734,6,344,500,1971.0,1078,3,12537,69.0,0.0,0,6,5,1078,1971,2008,False,False,False
769,804.0,3.0,1,378,6,378,440,2000.0,1573,4,2117,69.0,216.0,32,5,6,756,2000,2000,False,False,True
1980,0.0,3.0,3,1447,6,533,770,2004.0,1980,5,16737,129.0,66.0,45,5,9,1980,2004,2005,False,False,False
990,1611.0,4.0,1,0,1,612,621,1998.0,2601,3,9842,51.0,0.0,0,6,5,612,1921,1998,False,True,False
1530,0.0,3.0,3,1274,5,256,430,2005.0,1530,4,16158,124.0,16.0,36,5,7,1530,2005,2005,False,False,False
1281,457.0,4.0,1,0,1,715,368,1920.0,1738,3,12513,69.0,0.0,0,4,4,715,1920,2007,False,False,True
616,796.0,3.0,1,0,1,616,432,2007.0,1412,4,8499,73.0,0.0,36,5,6,616,2006,2007,False,False,False
520,600.0,2.0,1,0,1,600,480,2005.0,1200,4,3180,30.0,0.0,166,5,7,600,2005,2005,False,True,False
814,860.0,3.0,1,533,6,281,663,2000.0,1674,4,7500,69.0,0.0,96,5,7,814,2000,2000,False,True,False
882,908.0,3.0,1,633,6,240,588,1999.0,1790,4,9179,68.0,158.0,88,5,7,873,1999,1999,False,True,False
925,550.0,4.0,1,548,5,36,336,1977.0,1475,3,2665,41.0,0.0,26,6,5,757,1977,1977,False,True,False
848,0.0,1.0,3,685,6,163,420,2003.0,848,4,4435,69.0,170.0,0,5,6,848,2003,2004,False,False,False
1668,0.0,3.0,3,370,4,315,502,2003.0,1668,4,10635,48.0,171.0,262,5,8,1657,2003,2003,False,False,False
840,534.0,2.0,1,315,5,420,338,1967.0,1374,3,5400,90.0,0.0,0,6,4,840,1920,1950,False,False,False
1661,0.0,3.0,3,831,4,161,377,1955.0,1661,4,9600,80.0,0.0,28,6,6,992,1955,1996,False,True,False
1108,989.0,3.0,3,975,6,133,583,1998.0,2097,4,9750,75.0,0.0,170,6,7,1108,1998,1998,False,True,False
2633,0.0,2.0,4,1282,6,1351,804,2001.0,2633,5,11400,69.0,705.0,140,5,10,2633,2001,2002,False,True,False
1026,932.0,3.0,1,0,1,1026,936,2005.0,1958,4,10625,85.0,0.0,210,5,7,1026,2005,2005,False,False,False
1571,0.0,3.0,4,0,0,1571,722,2007.0,1571,4,10991,89.0,80.0,36,5,8,1571,2007,2007,False,False,False
790,0.0,2.0,2,384,0,384,160,1925.0,790,3,6292,52.0,0.0,141,5,6,768,1930,1950,False,False,True
984,620.0,3.0,1,408,0,156,660,1977.0,1604,3,10998,60.0,0.0,68,5,5,984,1941,1960,False,False,True
483,504.0,2.0,1,309,4,174,264,1973.0,987,3,1953,21.0,408.0,0,5,6,483,1973,1973,False,False,True
754,640.0,3.0,1,0,0,384,400,2007.0,1394,4,9735,73.0,0.0,0,5,5,384,2006,2007,False,False,False
864,0.0,2.0,1,203,3,661,200,1938.0,864,3,8212,45.0,0.0,0,3,3,864,1914,1950,False,False,True
2117,0.0,4.0,2,865,4,340,550,1970.0,2117,3,12925,69.0,0.0,42,7,6,1205,1970,1970,False,False,False
998,764.0,4.0,1,0,1,596,576,1989.0,1762,4,7200,60.0,0.0,0,7,7,596,1920,1950,False,False,True
1416,0.0,3.0,1,0,1,816,576,2007.0,1416,4,25339,69.0,0.0,0,7,5,816,1918,2007,False,False,True
698,560.0,2.0,2,204,3,356,280,1939.0,1258,3,9060,60.0,0.0,0,5,6,560,1939,1950,False,False,True
796,358.0,3.0,1,735,4,61,240,1922.0,1154,4,5436,40.0,0.0,96,8,4,796,1922,2007,False,False,True
1392,1392.0,5.0,1,790,0,133,564,1978.0,2784,4,16692,80.0,184.0,112,5,7,1392,1978,1978,False,True,False
1664,862.0,5.0,1,168,3,0,216,1916.0,2526,4,8520,60.0,0.0,15,7,6,714,1916,1950,False,False,True
1746,0.0,3.0,4,1320,6,426,758,2006.0,1746,5,14892,42.0,160.0,39,5,9,1746,2006,2007,False,False,False
869,349.0,3.0,1,375,5,360,440,2003.0,1218,3,6000,60.0,0.0,0,6,6,735,1941,1950,False,False,True
1525,0.0,3.0,3,1400,6,125,541,2000.0,1525,4,9100,70.0,244.0,36,5,7,1525,2000,2000,False,True,False
1584,0.0,4.0,1,0,1,1584,792,1967.0,1584,3,8944,65.0,0.0,152,5,5,1584,1967,1967,False,False,True
900,0.0,3.0,3,769,5,95,288,1967.0,900,3,7838,68.0,0.0,144,5,5,864,1967,1967,False,True,False
1221,691.0,3.0,1,0,1,482,672,2003.0,1912,3,10800,60.0,0.0,25,7,6,482,1905,2000,False,False,True
1500,0.0,3.0,3,1070,6,286,648,2006.0,1500,4,4045,53.0,45.0,20,5,7,1356,2006,2006,False,False,False
1133,1349.0,4.0,4,0,1,1094,642,2005.0,2482,4,12665,88.0,245.0,39,5,8,1094,2005,2006,False,False,False
1687,0.0,3.0,3,353,4,60,572,1966.0,1687,3,57200,69.0,0.0,0,5,5,747,1948,1950,True,False,False
939,574.0,4.0,2,0,1,939,180,1933.0,1513,3,6120,51.0,0.0,0,8,5,939,1920,2004,False,False,True
1136,768.0,3.0,1,180,3,676,240,1950.0,1904,3,7200,60.0,0.0,0,4,5,1208,1950,1982,False,False,True
1160,448.0,3.0,1,264,4,712,216,1925.0,1608,4,6171,51.0,0.0,16,6,6,976,1925,1990,False,False,True
950,208.0,3.0,1,0,1,862,208,1929.0,1158,3,6000,50.0,0.0,0,7,6,862,1929,1950,False,True,False
864,729.0,3.0,1,759,6,80,398,2004.0,1593,3,7415,62.0,0.0,75,5,6,839,2004,2004,True,False,False
1294,0.0,2.0,3,0,1,1286,662,2006.0,1294,4,6762,64.0,0.0,55,5,7,1286,2006,2006,False,True,False
1464,0.0,3.0,4,929,6,556,754,2007.0,1464,4,15256,49.0,84.0,160,5,8,1485,2007,2007,False,False,True
694,0.0,3.0,1,0,1,672,936,1998.0,1214,3,10410,60.0,0.0,0,4,3,672,1915,1950,False,False,True
1646,0.0,2.0,4,1373,6,221,482,2004.0,1646,4,3842,44.0,174.0,53,5,8,1594,2004,2005,False,False,False
768,0.0,2.0,3,656,6,112,396,1988.0,768,3,8445,70.0,0.0,0,7,5,768,1972,2007,False,False,True
833,0.0,3.0,1,625,0,208,0,0.0,833,3,8780,69.0,0.0,0,5,5,833,1985,1985,True,False,False
741,622.0,3.0,1,0,0,622,528,1966.0,1363,3,7740,60.0,0.0,0,7,4,622,1910,1950,False,False,True
1236,857.0,3.0,1,0,1,791,542,1986.0,2093,3,20544,46.0,123.0,63,6,7,791,1986,1991,False,False,False
944,896.0,3.0,1,666,6,278,622,2001.0,1840,4,12420,79.0,0.0,45,5,7,944,2001,2001,False,True,False
1112,0.0,3.0,1,120,4,736,271,1950.0,1668,3,9600,80.0,0.0,0,8,6,856,1950,2005,False,False,True
1040,0.0,2.0,0,0,0,0,420,1956.0,1040,3,7200,60.0,0.0,0,5,4,0,1949,1950,False,False,True
1844,0.0,2.0,1,976,6,868,620,2005.0,1844,4,10994,88.0,366.0,44,5,8,1844,2005,2006,False,False,False
1053,795.0,4.0,1,0,1,833,370,1922.0,1848,4,13053,64.0,0.0,0,7,6,833,1923,2000,False,False,True
1569,0.0,1.0,1,988,0,398,660,2007.0,1569,4,3635,51.0,130.0,20,5,7,1386,2007,2007,True,False,False
1246,1044.0,4.0,1,0,1,777,560,1971.0,2290,3,11340,60.0,0.0,0,6,4,777,1885,1950,False,False,True
1310,1140.0,3.0,2,781,6,503,1069,1998.0,2450,4,16545,69.0,731.0,126,5,8,1284,1998,1998,False,False,False
1144,0.0,3.0,1,25,4,247,336,1962.0,1144,3,9204,71.0,0.0,88,5,5,1144,1963,1963,False,False,True
1844,0.0,3.0,3,1110,3,734,540,1969.0,1844,4,16381,69.0,312.0,73,5,6,1844,1969,1969,False,True,False
708,708.0,3.0,1,404,5,304,776,1968.0,1416,3,11700,90.0,420.0,169,6,6,708,1968,1968,False,True,False
1069,0.0,2.0,1,360,5,709,440,1977.0,1069,3,4043,53.0,0.0,55,5,6,1069,1977,1977,False,True,False
848,0.0,1.0,3,686,6,162,420,2003.0,848,4,4435,37.0,170.0,0,5,6,848,2003,2003,False,False,False
1575,626.0,4.0,3,0,0,697,432,1966.0,2201,4,19690,69.0,0.0,236,7,6,697,1966,1966,False,False,True
1344,0.0,2.0,1,457,5,193,484,1970.0,1344,3,9503,69.0,0.0,28,5,5,1024,1958,1983,False,False,True
1252,0.0,3.0,1,0,1,1252,528,1960.0,1252,4,10721,80.0,243.0,39,6,6,1252,1959,1959,False,False,True
1223,904.0,3.0,1,1000,6,223,525,1994.0,2127,4,10944,81.0,448.0,132,5,7,1223,1994,1994,False,True,False
1048,0.0,3.0,1,580,4,333,288,1962.0,1558,3,10930,60.0,0.0,0,6,5,913,1945,1950,False,False,True
804,0.0,3.0,1,510,4,278,240,1940.0,804,4,7200,60.0,294.0,0,7,5,788,1940,1992,False,False,True
1440,0.0,3.0,1,678,4,762,467,1981.0,1440,4,12546,69.0,310.0,0,7,6,1440,1981,1981,False,False,False
734,1104.0,4.0,3,0,1,732,372,2005.0,1838,3,21930,60.0,0.0,40,5,5,732,2005,2005,False,False,False
958,0.0,2.0,1,958,2,0,440,1976.0,958,3,4928,69.0,0.0,60,6,6,958,1976,1976,False,True,False
968,0.0,4.0,1,0,1,656,216,1928.0,968,3,10800,60.0,0.0,0,6,4,656,1927,2007,False,False,True
962,830.0,3.0,1,0,1,936,451,2000.0,1792,3,10261,93.0,318.0,0,5,6,936,2000,2000,False,False,False
1126,0.0,3.0,1,936,5,190,484,1977.0,1126,3,17400,80.0,0.0,41,5,5,1126,1977,1977,False,True,False
1537,0.0,3.0,1,0,0,1319,462,1962.0,1537,4,8400,80.0,237.0,36,9,6,1319,1962,2005,False,True,False
864,0.0,3.0,1,616,5,248,528,1974.0,864,3,9000,60.0,0.0,0,6,4,864,1971,1971,False,False,True
1932,0.0,2.0,3,1336,6,596,774,2008.0,1932,5,12444,96.0,426.0,66,5,8,1932,2008,2008,False,False,False
1236,0.0,2.0,1,600,6,312,923,1957.0,1236,3,7407,90.0,0.0,158,7,6,912,1957,1996,True,False,False
1040,685.0,3.0,1,315,6,114,550,1979.0,1725,3,11584,80.0,96.0,88,6,7,539,1979,1979,False,True,False
1423,748.0,3.0,1,0,1,588,672,1993.0,2555,3,11526,79.0,0.0,0,7,6,588,1922,1994,False,False,False
848,0.0,1.0,3,697,6,151,420,2004.0,848,4,4426,69.0,147.0,0,5,6,848,2004,2004,False,True,False
1026,981.0,3.0,3,765,6,252,812,2008.0,2007,5,11003,85.0,160.0,52,5,10,1017,2008,2008,True,False,False
952,0.0,2.0,1,0,1,952,192,1916.0,952,2,8854,69.0,0.0,98,6,6,952,1916,1950,False,False,True
1422,0.0,3.0,3,0,1,1422,626,2004.0,1422,4,8500,63.0,106.0,60,5,7,1422,2004,2004,False,True,False
913,0.0,3.0,4,187,2,0,240,1990.0,913,3,8400,70.0,0.0,0,5,6,814,1966,1966,False,False,True
1188,0.0,3.0,1,593,0,595,312,1962.0,1188,3,26142,69.0,189.0,39,7,5,1188,1962,1962,False,False,True
1220,870.0,3.0,1,1079,6,141,556,1995.0,2090,4,10000,80.0,438.0,65,5,8,1220,1995,1996,False,True,False
796,550.0,2.0,1,0,1,560,384,1950.0,1346,3,11767,70.0,0.0,24,7,4,560,1910,2000,False,False,True
630,0.0,1.0,3,553,6,77,0,0.0,630,5,1533,21.0,0.0,0,7,5,630,1970,1970,True,False,False
896,896.0,4.0,1,0,1,896,0,0.0,1792,3,9000,60.0,0.0,45,5,5,896,1974,1974,True,False,False
1578,0.0,3.0,1,0,1,1573,840,2008.0,1578,5,9262,78.0,194.0,36,5,8,1573,2008,2009,True,False,False
1072,0.0,2.0,4,547,6,0,525,2005.0,1072,3,3675,35.0,80.0,28,5,5,547,2005,2005,False,False,False
1140,0.0,3.0,1,0,1,1140,0,0.0,1140,3,17217,90.0,0.0,56,5,5,1140,2006,2006,True,False,False
1221,0.0,2.0,1,410,6,811,400,2004.0,1221,4,7500,62.0,0.0,113,5,7,1221,2004,2005,False,True,False
953,694.0,3.0,1,0,1,953,460,1999.0,1647,3,7917,62.0,0.0,40,5,6,953,1999,2000,False,True,False
2073,0.0,3.0,1,790,5,589,500,1978.0,2073,3,13175,85.0,119.0,0,6,6,1542,1978,1988,False,False,True
1188,1152.0,4.0,1,275,6,877,252,1941.0,2340,4,9042,66.0,0.0,60,9,7,1152,1941,2006,False,True,False
1078,0.0,2.0,2,49,0,0,240,1950.0,1078,4,9717,68.0,0.0,0,6,5,1078,1950,1996,False,False,True
1256,0.0,3.0,1,830,4,136,276,1965.0,1256,3,9937,75.0,0.0,68,6,5,1256,1965,1965,False,False,False
